ENTITY_NM_ID,OBJ_ID,ENTITY_ID,NM_TYP_CD,FIRST_NM,MIDDLE_NM,LAST_NM,SUFFIX_NM,TITLE_NM,DFLT_IND,ACTV_IND
OLE3421,OLE3421,OLE3421,PRFR,BESSIE,K,SUTER,,,Y,Y
OLE3422,OLE3422,OLE3422,PRFR,LACY,O,SOILEAU,,,Y,Y
OLE3423,OLE3423,OLE3423,PRFR,ANTHONY,R,TURPIN,,,Y,Y
OLE3424,OLE3424,OLE3424,PRFR,PAT,R,MCGEE,,,Y,Y
OLE3425,OLE3425,OLE3425,PRFR,MARI,T,PULIDO,,,Y,Y
OLE3426,OLE3426,OLE3426,PRFR,FREDRICK,G,JACOBS,,,Y,Y
OLE3427,OLE3427,OLE3427,PRFR,NOEMI,B,TETREAULT,,,Y,Y
OLE3428,OLE3428,OLE3428,PRFR,JULIA,C,VIOLETTE,,,Y,Y
OLE3429,OLE3429,OLE3429,PRFR,MYRTLE,G,DAWSON,,,Y,Y
OLE3430,OLE3430,OLE3430,PRFR,SCOT,E,ELLISON,,,Y,Y
OLE3431,OLE3431,OLE3431,PRFR,KIRK,L,SHENK,,,Y,Y
OLE3432,OLE3432,OLE3432,PRFR,ROSALINDA,B,RINGER,,,Y,Y
OLE3433,OLE3433,OLE3433,PRFR,FLOYD,E,LINGO,,,Y,Y
OLE3434,OLE3434,OLE3434,PRFR,LEO,W,SHULTS,,,Y,Y
OLE3435,OLE3435,OLE3435,PRFR,SERGIO,W,GAITHER,,,Y,Y
OLE3436,OLE3436,OLE3436,PRFR,MITZI,O,GLOVER,,,Y,Y
OLE3437,OLE3437,OLE3437,PRFR,ROSALIND,P,ROBICHAUX,,,Y,Y
OLE3438,OLE3438,OLE3438,PRFR,TORY,H,HIGGS,,,Y,Y
OLE3439,OLE3439,OLE3439,PRFR,CAMERON,E,COZART,,,Y,Y
OLE3440,OLE3440,OLE3440,PRFR,JACQUELYN,P,VARNADO,,,Y,Y
OLE3441,OLE3441,OLE3441,PRFR,RODERICK,W,STOWELL,,,Y,Y
OLE3442,OLE3442,OLE3442,PRFR,CARMEN,X,TRADER,,,Y,Y
OLE3443,OLE3443,OLE3443,PRFR,AURORA,T,BAILLARGEON,,,Y,Y
OLE3444,OLE3444,OLE3444,PRFR,JACKSON,M,SCHRAMM,,,Y,Y
OLE3445,OLE3445,OLE3445,PRFR,INA,J,MCCOLLOUGH,,,Y,Y
OLE3446,OLE3446,OLE3446,PRFR,GUS,D,WOLFENBARGER,,,Y,Y
OLE3447,OLE3447,OLE3447,PRFR,DANE,H,HICKERSON,,,Y,Y
OLE3448,OLE3448,OLE3448,PRFR,CHANDRA,P,CHEUNG,,,Y,Y
OLE3449,OLE3449,OLE3449,PRFR,EVERETTE,C,CANN,,,Y,Y
OLE3450,OLE3450,OLE3450,PRFR,ROYCE,Z,HACKETT,,,Y,Y
OLE3451,OLE3451,OLE3451,PRFR,IRIS,G,COUNTS,,,Y,Y
OLE3452,OLE3452,OLE3452,PRFR,ERNESTINE,D,DOE,,,Y,Y
OLE3453,OLE3453,OLE3453,PRFR,RICKY,E,ARBUCKLE,,,Y,Y
OLE3454,OLE3454,OLE3454,PRFR,CATALINA,T,FORET,,,Y,Y
OLE3455,OLE3455,OLE3455,PRFR,ALEC,P,COCHRAN,,,Y,Y
OLE3456,OLE3456,OLE3456,PRFR,KARINA,L,MCGREGOR,,,Y,Y
OLE3457,OLE3457,OLE3457,PRFR,VERNA,N,WORK,,,Y,Y
OLE3458,OLE3458,OLE3458,PRFR,NATALIA,U,BUFORD,,,Y,Y
OLE3459,OLE3459,OLE3459,PRFR,HOWARD,J,LACKEY,,,Y,Y
OLE3460,OLE3460,OLE3460,PRFR,ELAINE,J,SISK,,,Y,Y
OLE3461,OLE3461,OLE3461,PRFR,MATILDA,Q,WILLINGHAM,,,Y,Y
OLE3462,OLE3462,OLE3462,PRFR,ESMERALDA,D,CHRISTIANSON,,,Y,Y
OLE3463,OLE3463,OLE3463,PRFR,ARRON,H,DURDEN,,,Y,Y
OLE3464,OLE3464,OLE3464,PRFR,MARGRET,Q,ISAACSON,,,Y,Y
OLE3465,OLE3465,OLE3465,PRFR,SIMON,C,GORMAN,,,Y,Y
OLE3466,OLE3466,OLE3466,PRFR,MIKE,L,LARGENT,,,Y,Y
OLE3467,OLE3467,OLE3467,PRFR,WESLEY,O,BREAULT,,,Y,Y
OLE3468,OLE3468,OLE3468,PRFR,JANNA,B,ARAUJO,,,Y,Y
OLE3469,OLE3469,OLE3469,PRFR,MARVA,M,SWINK,,,Y,Y
OLE3470,OLE3470,OLE3470,PRFR,MITCH,I,WINES,,,Y,Y
OLE3471,OLE3471,OLE3471,PRFR,TERRY,Y,MCMILLAN,,,Y,Y
OLE3472,OLE3472,OLE3472,PRFR,DREW,G,STAPLES,,,Y,Y
OLE3473,OLE3473,OLE3473,PRFR,NOLA,G,SMART,,,Y,Y
OLE3474,OLE3474,OLE3474,PRFR,OPHELIA,X,LEONG,,,Y,Y
OLE3475,OLE3475,OLE3475,PRFR,JONI,F,BALDWIN,,,Y,Y
OLE3476,OLE3476,OLE3476,PRFR,ROD,O,RUBIO,,,Y,Y
OLE3477,OLE3477,OLE3477,PRFR,BROOKS,I,FEDERICO,,,Y,Y
OLE3478,OLE3478,OLE3478,PRFR,SOPHIE,P,ALDRIDGE,,,Y,Y
OLE3479,OLE3479,OLE3479,PRFR,TERRY,S,BOUTTE,,,Y,Y
OLE3480,OLE3480,OLE3480,PRFR,DOREEN,Z,BENHAM,,,Y,Y
OLE3481,OLE3481,OLE3481,PRFR,LANCE,F,FALCONE,,,Y,Y
OLE3482,OLE3482,OLE3482,PRFR,LESLIE,Z,HAM,,,Y,Y
OLE3483,OLE3483,OLE3483,PRFR,EMERY,N,FITZHUGH,,,Y,Y
OLE3484,OLE3484,OLE3484,PRFR,LELAND,J,GARRY,,,Y,Y
OLE3485,OLE3485,OLE3485,PRFR,TOMMIE,X,WILMOTH,,,Y,Y
OLE3486,OLE3486,OLE3486,PRFR,ADAN,L,HARTER,,,Y,Y
OLE3487,OLE3487,OLE3487,PRFR,FREDA,N,BENNET,,,Y,Y
OLE3488,OLE3488,OLE3488,PRFR,ELI,O,SCHENCK,,,Y,Y
OLE3489,OLE3489,OLE3489,PRFR,NANCY,X,MULLENS,,,Y,Y
OLE3490,OLE3490,OLE3490,PRFR,REINALDO,E,MALLOY,,,Y,Y
OLE3491,OLE3491,OLE3491,PRFR,JUDY,P,DAMATO,,,Y,Y
OLE3492,OLE3492,OLE3492,PRFR,LUCIO,T,PORRAS,,,Y,Y
OLE3493,OLE3493,OLE3493,PRFR,EARLINE,G,THACH,,,Y,Y
OLE3494,OLE3494,OLE3494,PRFR,KERI,G,ASHMORE,,,Y,Y
OLE3495,OLE3495,OLE3495,PRFR,SUE,W,DUNNING,,,Y,Y
OLE3496,OLE3496,OLE3496,PRFR,VERNON,T,ANTOINE,,,Y,Y
OLE3497,OLE3497,OLE3497,PRFR,LAURI,Y,AMEY,,,Y,Y
OLE3498,OLE3498,OLE3498,PRFR,CEDRIC,R,DUPLESSIS,,,Y,Y
OLE3499,OLE3499,OLE3499,PRFR,LUCIANO,F,SCHREINER,,,Y,Y
OLE3500,OLE3500,OLE3500,PRFR,IVY,N,CROSSLAND,,,Y,Y
OLE3501,OLE3501,OLE3501,PRFR,JEREMIAH,G,HOEKSTRA,,,Y,Y
OLE3502,OLE3502,OLE3502,PRFR,RONNY,J,KOBAYASHI,,,Y,Y
OLE3503,OLE3503,OLE3503,PRFR,DEREK,E,EASLEY,,,Y,Y
OLE3504,OLE3504,OLE3504,PRFR,ROLAND,A,CREAMER,,,Y,Y
OLE3505,OLE3505,OLE3505,PRFR,VERNA,E,GENTRY,,,Y,Y
OLE3506,OLE3506,OLE3506,PRFR,REBECCA,N,CORDOBA,,,Y,Y
OLE3507,OLE3507,OLE3507,PRFR,ELBERT,F,OSTRANDER,,,Y,Y
OLE3508,OLE3508,OLE3508,PRFR,MONIQUE,C,SCHRAM,,,Y,Y
OLE3509,OLE3509,OLE3509,PRFR,TERRENCE,E,MEDELLIN,,,Y,Y
OLE3510,OLE3510,OLE3510,PRFR,CARROLL,Q,LAKIN,,,Y,Y
OLE3511,OLE3511,OLE3511,PRFR,GIL,N,LEFFLER,,,Y,Y
OLE3512,OLE3512,OLE3512,PRFR,ADAM,X,HERMAN,,,Y,Y
OLE3513,OLE3513,OLE3513,PRFR,FOREST,P,MAYES,,,Y,Y
OLE3514,OLE3514,OLE3514,PRFR,ADRIANA,Q,DWYER,,,Y,Y
OLE3515,OLE3515,OLE3515,PRFR,ANGELIQUE,K,HAYASHI,,,Y,Y
OLE3516,OLE3516,OLE3516,PRFR,TONI,H,KIRCHNER,,,Y,Y
OLE3517,OLE3517,OLE3517,PRFR,MAYRA,X,HAASE,,,Y,Y
OLE3518,OLE3518,OLE3518,PRFR,SONDRA,O,BOJORQUEZ,,,Y,Y
OLE3519,OLE3519,OLE3519,PRFR,MARCUS,X,CHOU,,,Y,Y
OLE3520,OLE3520,OLE3520,PRFR,DANE,M,DEVER,,,Y,Y
OLE3521,OLE3521,OLE3521,PRFR,LEANNE,H,SNIDER,,,Y,Y
OLE3522,OLE3522,OLE3522,PRFR,ODESSA,O,MARIN,,,Y,Y
OLE3523,OLE3523,OLE3523,PRFR,OLIVE,N,ACKER,,,Y,Y
OLE3524,OLE3524,OLE3524,PRFR,MAXWELL,K,BERNARD,,,Y,Y
OLE3525,OLE3525,OLE3525,PRFR,HAROLD,P,GLOVER,,,Y,Y
OLE3526,OLE3526,OLE3526,PRFR,CARLA,U,DANCE,,,Y,Y
OLE3527,OLE3527,OLE3527,PRFR,GABRIELLE,W,CURRIN,,,Y,Y
OLE3528,OLE3528,OLE3528,PRFR,MICHELE,V,CINTRON,,,Y,Y
OLE3529,OLE3529,OLE3529,PRFR,MARK,U,VALVERDE,,,Y,Y
OLE3530,OLE3530,OLE3530,PRFR,KIRK,O,ALMONTE,,,Y,Y
OLE3531,OLE3531,OLE3531,PRFR,BEVERLEY,P,TULL,,,Y,Y
OLE3532,OLE3532,OLE3532,PRFR,HOLLY,C,UTTER,,,Y,Y
OLE3533,OLE3533,OLE3533,PRFR,CAMILLE,U,JEANBAPTISTE,,,Y,Y
OLE3534,OLE3534,OLE3534,PRFR,ADELINE,K,LEGER,,,Y,Y
OLE3535,OLE3535,OLE3535,PRFR,RONNY,M,DONOHOE,,,Y,Y
OLE3536,OLE3536,OLE3536,PRFR,NANETTE,P,LOVELADY,,,Y,Y
OLE3537,OLE3537,OLE3537,PRFR,CHERI,X,RODRIGUE,,,Y,Y
OLE3538,OLE3538,OLE3538,PRFR,MAYRA,H,BLAKESLEE,,,Y,Y
OLE3539,OLE3539,OLE3539,PRFR,FAY,U,FREDERICKSON,,,Y,Y
OLE3540,OLE3540,OLE3540,PRFR,ALVIN,W,BUTLER,,,Y,Y
OLE3541,OLE3541,OLE3541,PRFR,MARCELLA,S,BASHAM,,,Y,Y
OLE3542,OLE3542,OLE3542,PRFR,CLIFF,D,LOWE,,,Y,Y
OLE3543,OLE3543,OLE3543,PRFR,CAREY,Z,MARKEL,,,Y,Y
OLE3544,OLE3544,OLE3544,PRFR,DIONNE,X,MCCARTHY,,,Y,Y
OLE3545,OLE3545,OLE3545,PRFR,LEA,O,YARBER,,,Y,Y
OLE3546,OLE3546,OLE3546,PRFR,HOLLIS,A,HAGANS,,,Y,Y
OLE3547,OLE3547,OLE3547,PRFR,EDDY,H,SHEARER,,,Y,Y
OLE3548,OLE3548,OLE3548,PRFR,NADINE,S,THARPE,,,Y,Y
OLE3549,OLE3549,OLE3549,PRFR,MELVA,U,ROUNDTREE,,,Y,Y
OLE3550,OLE3550,OLE3550,PRFR,ALEC,G,SISTRUNK,,,Y,Y
OLE3551,OLE3551,OLE3551,PRFR,KRISTINE,D,REGAN,,,Y,Y
OLE3552,OLE3552,OLE3552,PRFR,BETH,K,MCMILLEN,,,Y,Y
OLE3553,OLE3553,OLE3553,PRFR,JAN,Q,AHERN,,,Y,Y
OLE3554,OLE3554,OLE3554,PRFR,AURELIO,R,HOLLEY,,,Y,Y
OLE3555,OLE3555,OLE3555,PRFR,BILLIE,O,ISOM,,,Y,Y
OLE3556,OLE3556,OLE3556,PRFR,EDMOND,N,MONAHAN,,,Y,Y
OLE3557,OLE3557,OLE3557,PRFR,AVIS,D,CRONIN,,,Y,Y
OLE3558,OLE3558,OLE3558,PRFR,COY,I,LAMP,,,Y,Y
OLE3559,OLE3559,OLE3559,PRFR,TRACY,C,COLUCCI,,,Y,Y
OLE3560,OLE3560,OLE3560,PRFR,JACLYN,F,SLEDGE,,,Y,Y
OLE3561,OLE3561,OLE3561,PRFR,RICHARD,B,COLANGELO,,,Y,Y
OLE3562,OLE3562,OLE3562,PRFR,OLIN,N,BROCKWAY,,,Y,Y
OLE3563,OLE3563,OLE3563,PRFR,EARL,D,STEINER,,,Y,Y
OLE3564,OLE3564,OLE3564,PRFR,GILDA,H,STOTT,,,Y,Y
OLE3565,OLE3565,OLE3565,PRFR,CODY,T,PENTON,,,Y,Y
OLE3566,OLE3566,OLE3566,PRFR,MYLES,W,ARRIAGA,,,Y,Y
OLE3567,OLE3567,OLE3567,PRFR,RON,W,BUSSARD,,,Y,Y
OLE3568,OLE3568,OLE3568,PRFR,CARLO,Z,LEECH,,,Y,Y
OLE3569,OLE3569,OLE3569,PRFR,DEBORAH,N,LUCERO,,,Y,Y
OLE3570,OLE3570,OLE3570,PRFR,JANNA,E,MARRON,,,Y,Y
OLE3571,OLE3571,OLE3571,PRFR,RAYMOND,F,LAMOUREUX,,,Y,Y
OLE3572,OLE3572,OLE3572,PRFR,BASIL,Z,SWALLOW,,,Y,Y
OLE3573,OLE3573,OLE3573,PRFR,CORINE,H,WASSERMAN,,,Y,Y
OLE3574,OLE3574,OLE3574,PRFR,TOMMIE,Y,LANDES,,,Y,Y
OLE3575,OLE3575,OLE3575,PRFR,ERNIE,W,HURST,,,Y,Y
OLE3576,OLE3576,OLE3576,PRFR,REX,A,SUTTER,,,Y,Y
OLE3577,OLE3577,OLE3577,PRFR,MALCOLM,W,SULLIVAN,,,Y,Y
OLE3578,OLE3578,OLE3578,PRFR,MANDY,O,CHRISMAN,,,Y,Y
OLE3579,OLE3579,OLE3579,PRFR,TRACIE,O,ASHBURN,,,Y,Y
OLE3580,OLE3580,OLE3580,PRFR,REGGIE,Y,PARADA,,,Y,Y
OLE3581,OLE3581,OLE3581,PRFR,RORY,U,SHOWS,,,Y,Y
OLE3582,OLE3582,OLE3582,PRFR,FREDRIC,T,KRATZER,,,Y,Y
OLE3583,OLE3583,OLE3583,PRFR,KARINA,I,VALDOVINOS,,,Y,Y
OLE3584,OLE3584,OLE3584,PRFR,KERRY,F,BOTELLO,,,Y,Y
OLE3585,OLE3585,OLE3585,PRFR,CHANG,C,JEANLOUIS,,,Y,Y
OLE3586,OLE3586,OLE3586,PRFR,DEVIN,P,MACKENZIE,,,Y,Y
OLE3587,OLE3587,OLE3587,PRFR,CLYDE,Q,SEXTON,,,Y,Y
OLE3588,OLE3588,OLE3588,PRFR,NINA,S,CALVO,,,Y,Y
OLE3589,OLE3589,OLE3589,PRFR,OSVALDO,F,ROOF,,,Y,Y
OLE3590,OLE3590,OLE3590,PRFR,NAPOLEON,V,OROURKE,,,Y,Y
OLE3591,OLE3591,OLE3591,PRFR,ED,A,HILLARD,,,Y,Y
OLE3592,OLE3592,OLE3592,PRFR,CHRIS,H,HINE,,,Y,Y
OLE3593,OLE3593,OLE3593,PRFR,SCOTTIE,L,WICKHAM,,,Y,Y
OLE3594,OLE3594,OLE3594,PRFR,ELOISE,N,BASINGER,,,Y,Y
OLE3595,OLE3595,OLE3595,PRFR,SOPHIE,H,DUNHAM,,,Y,Y
OLE3596,OLE3596,OLE3596,PRFR,SHARON,E,ZAMUDIO,,,Y,Y
OLE3597,OLE3597,OLE3597,PRFR,DEANDRE,B,WEED,,,Y,Y
OLE3598,OLE3598,OLE3598,PRFR,CORNELIA,Y,TOWLE,,,Y,Y
OLE3599,OLE3599,OLE3599,PRFR,JENNIE,N,DEANS,,,Y,Y
OLE3600,OLE3600,OLE3600,PRFR,NELDA,Q,GILROY,,,Y,Y
OLE3601,OLE3601,OLE3601,PRFR,MICAH,N,WINTERS,,,Y,Y
OLE3602,OLE3602,OLE3602,PRFR,BERRY,X,LINDSTROM,,,Y,Y
OLE3603,OLE3603,OLE3603,PRFR,ADAM,C,EGAN,,,Y,Y
OLE3604,OLE3604,OLE3604,PRFR,LILIAN,Q,RIDGE,,,Y,Y
OLE3605,OLE3605,OLE3605,PRFR,IRENE,C,DAILEY,,,Y,Y
OLE3606,OLE3606,OLE3606,PRFR,ELIZA,U,KASTEN,,,Y,Y
OLE3607,OLE3607,OLE3607,PRFR,LAWRENCE,Z,PERDOMO,,,Y,Y
OLE3608,OLE3608,OLE3608,PRFR,VERNON,F,BROOKE,,,Y,Y
OLE3609,OLE3609,OLE3609,PRFR,GENE,N,HAMBY,,,Y,Y
OLE3610,OLE3610,OLE3610,PRFR,RODNEY,H,TASKER,,,Y,Y
OLE3611,OLE3611,OLE3611,PRFR,DAMION,B,DESANTIS,,,Y,Y
OLE3612,OLE3612,OLE3612,PRFR,HORACIO,B,BIGLEY,,,Y,Y
OLE3613,OLE3613,OLE3613,PRFR,FRANKIE,O,SCHERER,,,Y,Y
OLE3614,OLE3614,OLE3614,PRFR,SOLOMON,B,MCSWEENEY,,,Y,Y
OLE3615,OLE3615,OLE3615,PRFR,MARCUS,M,STOUFFER,,,Y,Y
OLE3616,OLE3616,OLE3616,PRFR,JOSIAH,C,CRIM,,,Y,Y
OLE3617,OLE3617,OLE3617,PRFR,BRADY,R,MCGREW,,,Y,Y
OLE3618,OLE3618,OLE3618,PRFR,DALTON,T,ROSARIO,,,Y,Y
OLE3619,OLE3619,OLE3619,PRFR,BRADLEY,K,MCALPIN,,,Y,Y
OLE3620,OLE3620,OLE3620,PRFR,PIERRE,O,HARTER,,,Y,Y
OLE3621,OLE3621,OLE3621,PRFR,MICHELLE,O,MENEFEE,,,Y,Y
OLE3622,OLE3622,OLE3622,PRFR,KENDALL,L,BARAN,,,Y,Y
OLE3623,OLE3623,OLE3623,PRFR,REBEKAH,V,RUNKLE,,,Y,Y
OLE3624,OLE3624,OLE3624,PRFR,TRINA,N,WENDLING,,,Y,Y
OLE3625,OLE3625,OLE3625,PRFR,MARGO,J,LAGUNA,,,Y,Y
OLE3626,OLE3626,OLE3626,PRFR,FRANCIS,T,SILER,,,Y,Y
OLE3627,OLE3627,OLE3627,PRFR,LUKE,F,PASLEY,,,Y,Y
OLE3628,OLE3628,OLE3628,PRFR,KIRBY,T,BERGMAN,,,Y,Y
OLE3629,OLE3629,OLE3629,PRFR,VERNA,E,AVERILL,,,Y,Y
OLE3630,OLE3630,OLE3630,PRFR,REID,H,HARBIN,,,Y,Y
OLE3631,OLE3631,OLE3631,PRFR,BURT,O,BRUNER,,,Y,Y
OLE3632,OLE3632,OLE3632,PRFR,BOBBY,B,BORJA,,,Y,Y
OLE3633,OLE3633,OLE3633,PRFR,GRAHAM,O,FRANCES,,,Y,Y
OLE3634,OLE3634,OLE3634,PRFR,HEATHER,S,REBER,,,Y,Y
OLE3635,OLE3635,OLE3635,PRFR,BRIDGETT,G,ROSEBERRY,,,Y,Y
OLE3636,OLE3636,OLE3636,PRFR,SONYA,C,BOYETTE,,,Y,Y
OLE3637,OLE3637,OLE3637,PRFR,BETTE,A,PESCE,,,Y,Y
OLE3638,OLE3638,OLE3638,PRFR,HOLLY,N,PERDOMO,,,Y,Y
OLE3639,OLE3639,OLE3639,PRFR,CHANG,E,NICELY,,,Y,Y
OLE3640,OLE3640,OLE3640,PRFR,SOPHIA,A,BURDINE,,,Y,Y
OLE3641,OLE3641,OLE3641,PRFR,MARGARITA,H,TOTTEN,,,Y,Y
OLE3642,OLE3642,OLE3642,PRFR,AURELIA,U,HUTH,,,Y,Y
OLE3643,OLE3643,OLE3643,PRFR,LEANN,H,BANNER,,,Y,Y
OLE3644,OLE3644,OLE3644,PRFR,ROBBIE,N,FANT,,,Y,Y
OLE3645,OLE3645,OLE3645,PRFR,RHODA,J,HAMBRICK,,,Y,Y
OLE3646,OLE3646,OLE3646,PRFR,JON,G,RIGSBY,,,Y,Y
OLE3647,OLE3647,OLE3647,PRFR,GERALDINE,H,BLANCHETTE,,,Y,Y
OLE3648,OLE3648,OLE3648,PRFR,CLEO,M,VAN,,,Y,Y
OLE3649,OLE3649,OLE3649,PRFR,BETTY,A,EDMONDSON,,,Y,Y
OLE3650,OLE3650,OLE3650,PRFR,OLIVIA,S,MILO,,,Y,Y
OLE3651,OLE3651,OLE3651,PRFR,COLEMAN,A,MCSWEENEY,,,Y,Y
OLE3652,OLE3652,OLE3652,PRFR,MOHAMMED,Q,BREMER,,,Y,Y
OLE3653,OLE3653,OLE3653,PRFR,RORY,V,HOYLE,,,Y,Y
OLE3654,OLE3654,OLE3654,PRFR,AGUSTIN,N,CLANCY,,,Y,Y
OLE3655,OLE3655,OLE3655,PRFR,LEE,W,RING,,,Y,Y
OLE3656,OLE3656,OLE3656,PRFR,LYMAN,K,MCCLURE,,,Y,Y
OLE3657,OLE3657,OLE3657,PRFR,DEVIN,V,ALMARAZ,,,Y,Y
OLE3658,OLE3658,OLE3658,PRFR,FREDDIE,V,MAYBERRY,,,Y,Y
OLE3659,OLE3659,OLE3659,PRFR,MORRIS,Y,FONG,,,Y,Y
OLE3660,OLE3660,OLE3660,PRFR,PETE,G,WHITESIDE,,,Y,Y
OLE3661,OLE3661,OLE3661,PRFR,PATRICIA,O,STURGEON,,,Y,Y
OLE3662,OLE3662,OLE3662,PRFR,TRUMAN,P,DENMAN,,,Y,Y
OLE3663,OLE3663,OLE3663,PRFR,LYMAN,Z,STATON,,,Y,Y
OLE3664,OLE3664,OLE3664,PRFR,REID,Z,LHEUREUX,,,Y,Y
OLE3665,OLE3665,OLE3665,PRFR,NICKOLAS,Y,MONTELONGO,,,Y,Y
OLE3666,OLE3666,OLE3666,PRFR,OLIN,Q,BAYS,,,Y,Y
OLE3667,OLE3667,OLE3667,PRFR,TABITHA,J,KOLLER,,,Y,Y
OLE3668,OLE3668,OLE3668,PRFR,ALLISON,P,ASBERRY,,,Y,Y
OLE3669,OLE3669,OLE3669,PRFR,ROSEMARY,R,STEPHENS,,,Y,Y
OLE3670,OLE3670,OLE3670,PRFR,THEODORE,R,MYLES,,,Y,Y
OLE3671,OLE3671,OLE3671,PRFR,GUY,M,PARTEE,,,Y,Y
OLE3672,OLE3672,OLE3672,PRFR,DESIREE,Y,WOOSLEY,,,Y,Y
OLE3673,OLE3673,OLE3673,PRFR,RITA,P,AHMED,,,Y,Y
OLE3674,OLE3674,OLE3674,PRFR,JERALD,P,HANKS,,,Y,Y
OLE3675,OLE3675,OLE3675,PRFR,BRAD,D,ASHLEY,,,Y,Y
OLE3676,OLE3676,OLE3676,PRFR,RILEY,U,LAKE,,,Y,Y
OLE3677,OLE3677,OLE3677,PRFR,ELAINE,A,SEALE,,,Y,Y
OLE3678,OLE3678,OLE3678,PRFR,PHILIP,Q,LINDEMAN,,,Y,Y
OLE3679,OLE3679,OLE3679,PRFR,HUNTER,C,OATES,,,Y,Y
OLE3680,OLE3680,OLE3680,PRFR,JARRED,H,PELLERIN,,,Y,Y
OLE3681,OLE3681,OLE3681,PRFR,ELMER,H,ARMENDARIZ,,,Y,Y
OLE3682,OLE3682,OLE3682,PRFR,CASSIE,M,GAONA,,,Y,Y
OLE3683,OLE3683,OLE3683,PRFR,EFFIE,R,DOCKERY,,,Y,Y
OLE3684,OLE3684,OLE3684,PRFR,HILARY,G,PRINCE,,,Y,Y
OLE3685,OLE3685,OLE3685,PRFR,HILARY,F,SALLEY,,,Y,Y
OLE3686,OLE3686,OLE3686,PRFR,ARACELI,I,LAMKIN,,,Y,Y
OLE3687,OLE3687,OLE3687,PRFR,ALEXIS,P,SINE,,,Y,Y
OLE3688,OLE3688,OLE3688,PRFR,LAMAR,I,LEATH,,,Y,Y
OLE3689,OLE3689,OLE3689,PRFR,JASMINE,D,YIM,,,Y,Y
OLE3690,OLE3690,OLE3690,PRFR,ROLAND,K,RHONE,,,Y,Y
OLE3691,OLE3691,OLE3691,PRFR,HARRIS,Q,COLEMAN,,,Y,Y
OLE3692,OLE3692,OLE3692,PRFR,CASSIE,A,ALBIN,,,Y,Y
OLE3693,OLE3693,OLE3693,PRFR,ISABELLA,U,BOUDREAUX,,,Y,Y
OLE3694,OLE3694,OLE3694,PRFR,NORBERT,K,SINGH,,,Y,Y
OLE3695,OLE3695,OLE3695,PRFR,EVANGELINE,O,TOLENTINO,,,Y,Y
OLE3696,OLE3696,OLE3696,PRFR,RAMIRO,X,HARRELSON,,,Y,Y
OLE3697,OLE3697,OLE3697,PRFR,ISAIAH,X,DUGAN,,,Y,Y
OLE3698,OLE3698,OLE3698,PRFR,DEAN,H,EAGLE,,,Y,Y
OLE3699,OLE3699,OLE3699,PRFR,ALONZO,Z,CODY,,,Y,Y
OLE3700,OLE3700,OLE3700,PRFR,CATHERINE,K,SMALL,,,Y,Y
OLE3701,OLE3701,OLE3701,PRFR,COLLEEN,T,MCCLUSKEY,,,Y,Y
OLE3702,OLE3702,OLE3702,PRFR,MICKEY,X,GAMACHE,,,Y,Y
OLE3703,OLE3703,OLE3703,PRFR,CAROLINA,Z,JOHNS,,,Y,Y
OLE3704,OLE3704,OLE3704,PRFR,CHRIS,B,MARCHAND,,,Y,Y
OLE3705,OLE3705,OLE3705,PRFR,MAURICIO,S,SIEGFRIED,,,Y,Y
OLE3706,OLE3706,OLE3706,PRFR,MAC,Y,BELTON,,,Y,Y
OLE3707,OLE3707,OLE3707,PRFR,ERNIE,K,HALLIDAY,,,Y,Y
OLE3708,OLE3708,OLE3708,PRFR,BESSIE,F,MONK,,,Y,Y
OLE3709,OLE3709,OLE3709,PRFR,RUBIN,T,PRESNELL,,,Y,Y
OLE3710,OLE3710,OLE3710,PRFR,ZELMA,T,KUEHL,,,Y,Y
OLE3711,OLE3711,OLE3711,PRFR,WINNIE,W,YAGER,,,Y,Y
OLE3712,OLE3712,OLE3712,PRFR,DAISY,G,PARENT,,,Y,Y
OLE3713,OLE3713,OLE3713,PRFR,ORVAL,Z,MALAVE,,,Y,Y
OLE3714,OLE3714,OLE3714,PRFR,EVERETTE,D,LINK,,,Y,Y
OLE3715,OLE3715,OLE3715,PRFR,ARLINE,D,TYNER,,,Y,Y
OLE3716,OLE3716,OLE3716,PRFR,KORY,G,ARCHIE,,,Y,Y
OLE3717,OLE3717,OLE3717,PRFR,ALEJANDRA,F,BEERS,,,Y,Y
OLE3718,OLE3718,OLE3718,PRFR,LEVI,B,FLICK,,,Y,Y
OLE3719,OLE3719,OLE3719,PRFR,SANDRA,O,CHUNG,,,Y,Y
OLE3720,OLE3720,OLE3720,PRFR,APRIL,W,AUTRY,,,Y,Y
OLE3721,OLE3721,OLE3721,PRFR,TREY,J,NUNN,,,Y,Y
OLE3722,OLE3722,OLE3722,PRFR,LON,O,CARRINGTON,,,Y,Y
OLE3723,OLE3723,OLE3723,PRFR,JEANIE,S,ALI,,,Y,Y
OLE3724,OLE3724,OLE3724,PRFR,JUSTINE,Q,SKELLY,,,Y,Y
OLE3725,OLE3725,OLE3725,PRFR,ELIAS,Y,ALVA,,,Y,Y
OLE3726,OLE3726,OLE3726,PRFR,ANTHONY,U,CALFEE,,,Y,Y
OLE3727,OLE3727,OLE3727,PRFR,LATASHA,H,BRANTLEY,,,Y,Y
OLE3728,OLE3728,OLE3728,PRFR,FRANCIS,F,RICCI,,,Y,Y
