ENTITY_EXT_ID_ID,OBJ_ID,ENTITY_ID,EXT_ID_TYP_CD,EXT_ID
OLE5126,OLE5126,OLE3428,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5127,OLE5127,OLE3429,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5128,OLE5128,OLE3430,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5129,OLE5129,OLE3431,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5130,OLE5130,OLE3432,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5131,OLE5131,OLE3433,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5132,OLE5132,OLE3434,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5133,OLE5133,OLE3435,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5134,OLE5134,OLE3436,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5135,OLE5135,OLE3437,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5136,OLE5136,OLE3438,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5137,OLE5137,OLE3439,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5138,OLE5138,OLE3440,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5139,OLE5139,OLE3441,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5140,OLE5140,OLE3442,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5141,OLE5141,OLE3443,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5142,OLE5142,OLE3444,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5143,OLE5143,OLE3445,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5144,OLE5144,OLE3446,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5145,OLE5145,OLE3447,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5146,OLE5146,OLE3448,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5147,OLE5147,OLE3449,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5148,OLE5148,OLE3450,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5149,OLE5149,OLE3451,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5150,OLE5150,OLE3452,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5151,OLE5151,OLE3453,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5152,OLE5152,OLE3454,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5153,OLE5153,OLE3455,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5154,OLE5154,OLE3456,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5155,OLE5155,OLE3457,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5156,OLE5156,OLE3458,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5157,OLE5157,OLE3459,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5158,OLE5158,OLE3460,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5159,OLE5159,OLE3461,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5160,OLE5160,OLE3462,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5161,OLE5161,OLE3463,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5162,OLE5162,OLE3464,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5163,OLE5163,OLE3465,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5164,OLE5164,OLE3466,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5165,OLE5165,OLE3467,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5166,OLE5166,OLE3468,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5167,OLE5167,OLE3469,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5168,OLE5168,OLE3470,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5169,OLE5169,OLE3471,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5170,OLE5170,OLE3472,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5171,OLE5171,OLE3473,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5172,OLE5172,OLE3474,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5173,OLE5173,OLE3475,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5174,OLE5174,OLE3476,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5175,OLE5175,OLE3477,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5176,OLE5176,OLE3478,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5177,OLE5177,OLE3479,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5178,OLE5178,OLE3480,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5179,OLE5179,OLE3481,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5180,OLE5180,OLE3482,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5181,OLE5181,OLE3483,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5182,OLE5182,OLE3484,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5183,OLE5183,OLE3485,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5184,OLE5184,OLE3486,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5185,OLE5185,OLE3487,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5186,OLE5186,OLE3488,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5187,OLE5187,OLE3489,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5188,OLE5188,OLE3490,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5189,OLE5189,OLE3491,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5190,OLE5190,OLE3492,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5191,OLE5191,OLE3493,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5192,OLE5192,OLE3494,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5193,OLE5193,OLE3495,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5194,OLE5194,OLE3496,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5195,OLE5195,OLE3497,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5196,OLE5196,OLE3498,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5197,OLE5197,OLE3499,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5198,OLE5198,OLE3500,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5199,OLE5199,OLE3501,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5200,OLE5200,OLE3502,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5201,OLE5201,OLE3503,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5202,OLE5202,OLE3504,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5203,OLE5203,OLE3505,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5204,OLE5204,OLE3506,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5205,OLE5205,OLE3507,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5206,OLE5206,OLE3508,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5207,OLE5207,OLE3509,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5208,OLE5208,OLE3510,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5209,OLE5209,OLE3511,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5210,OLE5210,OLE3512,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5211,OLE5211,OLE3513,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5212,OLE5212,OLE3514,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5213,OLE5213,OLE3515,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5214,OLE5214,OLE3516,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5215,OLE5215,OLE3517,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5216,OLE5216,OLE3518,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5217,OLE5217,OLE3519,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5218,OLE5218,OLE3520,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5219,OLE5219,OLE3521,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5220,OLE5220,OLE3522,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5221,OLE5221,OLE3523,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5222,OLE5222,OLE3524,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5223,OLE5223,OLE3525,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5224,OLE5224,OLE3526,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5225,OLE5225,OLE3527,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5226,OLE5226,OLE3528,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5227,OLE5227,OLE3529,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5228,OLE5228,OLE3530,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5229,OLE5229,OLE3531,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5230,OLE5230,OLE3532,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5231,OLE5231,OLE3533,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5232,OLE5232,OLE3534,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5233,OLE5233,OLE3535,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5234,OLE5234,OLE3536,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5235,OLE5235,OLE3537,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5236,OLE5236,OLE3538,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5237,OLE5237,OLE3539,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5238,OLE5238,OLE3540,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5239,OLE5239,OLE3541,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5240,OLE5240,OLE3542,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5241,OLE5241,OLE3543,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5242,OLE5242,OLE3544,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5243,OLE5243,OLE3545,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5244,OLE5244,OLE3546,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5245,OLE5245,OLE3547,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5246,OLE5246,OLE3548,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5247,OLE5247,OLE3549,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5248,OLE5248,OLE3550,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5249,OLE5249,OLE3551,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5250,OLE5250,OLE3552,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5251,OLE5251,OLE3553,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5252,OLE5252,OLE3554,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5253,OLE5253,OLE3555,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5254,OLE5254,OLE3556,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5255,OLE5255,OLE3557,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5256,OLE5256,OLE3558,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5257,OLE5257,OLE3559,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5258,OLE5258,OLE3560,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5259,OLE5259,OLE3561,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5260,OLE5260,OLE3562,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5261,OLE5261,OLE3563,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5262,OLE5262,OLE3564,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5263,OLE5263,OLE3565,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5264,OLE5264,OLE3566,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5265,OLE5265,OLE3567,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5266,OLE5266,OLE3568,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5267,OLE5267,OLE3569,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5268,OLE5268,OLE3570,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5269,OLE5269,OLE3571,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5270,OLE5270,OLE3572,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5271,OLE5271,OLE3573,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5272,OLE5272,OLE3574,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5273,OLE5273,OLE3575,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5274,OLE5274,OLE3576,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5275,OLE5275,OLE3577,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5276,OLE5276,OLE3578,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5277,OLE5277,OLE3579,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5278,OLE5278,OLE3580,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5279,OLE5279,OLE3581,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5280,OLE5280,OLE3582,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5281,OLE5281,OLE3583,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5282,OLE5282,OLE3584,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5283,OLE5283,OLE3585,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5284,OLE5284,OLE3586,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5285,OLE5285,OLE3587,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5286,OLE5286,OLE3588,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5287,OLE5287,OLE3589,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5288,OLE5288,OLE3590,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5289,OLE5289,OLE3591,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5290,OLE5290,OLE3592,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5291,OLE5291,OLE3593,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5292,OLE5292,OLE3594,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5293,OLE5293,OLE3595,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5294,OLE5294,OLE3596,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5295,OLE5295,OLE3597,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5296,OLE5296,OLE3598,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5297,OLE5297,OLE3599,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5298,OLE5298,OLE3600,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5299,OLE5299,OLE3601,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5300,OLE5300,OLE3602,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5301,OLE5301,OLE3603,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5302,OLE5302,OLE3604,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5303,OLE5303,OLE3605,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5304,OLE5304,OLE3606,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5305,OLE5305,OLE3607,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5306,OLE5306,OLE3608,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5307,OLE5307,OLE3609,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5308,OLE5308,OLE3610,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5309,OLE5309,OLE3611,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5310,OLE5310,OLE3612,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5311,OLE5311,OLE3613,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5312,OLE5312,OLE3614,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5313,OLE5313,OLE3615,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5314,OLE5314,OLE3616,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5315,OLE5315,OLE3617,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5316,OLE5316,OLE3618,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5317,OLE5317,OLE3619,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5318,OLE5318,OLE3620,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5319,OLE5319,OLE3621,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5320,OLE5320,OLE3622,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5321,OLE5321,OLE3623,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5322,OLE5322,OLE3624,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5323,OLE5323,OLE3625,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5324,OLE5324,OLE3626,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5325,OLE5325,OLE3627,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5326,OLE5326,OLE3628,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5327,OLE5327,OLE3629,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5328,OLE5328,OLE3630,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5329,OLE5329,OLE3631,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5330,OLE5330,OLE3632,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5331,OLE5331,OLE3633,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5332,OLE5332,OLE3634,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5333,OLE5333,OLE3635,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5334,OLE5334,OLE3636,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5335,OLE5335,OLE3637,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5336,OLE5336,OLE3638,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5337,OLE5337,OLE3639,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5338,OLE5338,OLE3640,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5339,OLE5339,OLE3641,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5340,OLE5340,OLE3642,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5341,OLE5341,OLE3643,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5342,OLE5342,OLE3644,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5343,OLE5343,OLE3645,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5344,OLE5344,OLE3646,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5345,OLE5345,OLE3647,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5346,OLE5346,OLE3648,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5347,OLE5347,OLE3649,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5348,OLE5348,OLE3650,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5349,OLE5349,OLE3651,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5350,OLE5350,OLE3652,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5351,OLE5351,OLE3653,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5352,OLE5352,OLE3654,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5353,OLE5353,OLE3655,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5354,OLE5354,OLE3656,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5355,OLE5355,OLE3657,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5356,OLE5356,OLE3658,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5357,OLE5357,OLE3659,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5358,OLE5358,OLE3660,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5359,OLE5359,OLE3661,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5360,OLE5360,OLE3662,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5361,OLE5361,OLE3663,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5362,OLE5362,OLE3664,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5363,OLE5363,OLE3665,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5364,OLE5364,OLE3666,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5365,OLE5365,OLE3667,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5366,OLE5366,OLE3668,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5367,OLE5367,OLE3669,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5368,OLE5368,OLE3670,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5369,OLE5369,OLE3671,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5370,OLE5370,OLE3672,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5371,OLE5371,OLE3673,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5372,OLE5372,OLE3674,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5373,OLE5373,OLE3675,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5374,OLE5374,OLE3676,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5375,OLE5375,OLE3677,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5376,OLE5376,OLE3678,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5377,OLE5377,OLE3679,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5378,OLE5378,OLE3680,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5379,OLE5379,OLE3681,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5380,OLE5380,OLE3682,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5381,OLE5381,OLE3683,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5382,OLE5382,OLE3684,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5383,OLE5383,OLE3685,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5384,OLE5384,OLE3686,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5385,OLE5385,OLE3687,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5386,OLE5386,OLE3688,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5387,OLE5387,OLE3689,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5388,OLE5388,OLE3690,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5389,OLE5389,OLE3691,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5390,OLE5390,OLE3692,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5391,OLE5391,OLE3693,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5392,OLE5392,OLE3694,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5393,OLE5393,OLE3695,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5394,OLE5394,OLE3696,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5395,OLE5395,OLE3697,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5396,OLE5396,OLE3698,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5397,OLE5397,OLE3699,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5398,OLE5398,OLE3700,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5399,OLE5399,OLE3701,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5400,OLE5400,OLE3702,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5401,OLE5401,OLE3703,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5402,OLE5402,OLE3704,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5403,OLE5403,OLE3705,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5404,OLE5404,OLE3706,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5405,OLE5405,OLE3707,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5406,OLE5406,OLE3708,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5407,OLE5407,OLE3709,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5408,OLE5408,OLE3710,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5409,OLE5409,OLE3711,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5410,OLE5410,OLE3712,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5411,OLE5411,OLE3713,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5412,OLE5412,OLE3714,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5413,OLE5413,OLE3715,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5414,OLE5414,OLE3716,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5415,OLE5415,OLE3717,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5416,OLE5416,OLE3718,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5417,OLE5417,OLE3719,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5418,OLE5418,OLE3720,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5419,OLE5419,OLE3721,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5420,OLE5420,OLE3722,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5421,OLE5421,OLE3723,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5422,OLE5422,OLE3724,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5423,OLE5423,OLE3725,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5424,OLE5424,OLE3726,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5425,OLE5425,OLE3727,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5426,OLE5426,OLE3728,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5427,OLE5427,OLE3729,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5428,OLE5428,OLE3730,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5429,OLE5429,OLE3731,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5430,OLE5430,OLE3732,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5431,OLE5431,OLE3733,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5432,OLE5432,OLE3734,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5433,OLE5433,OLE3735,TAX,XBy8HbA0p2kc3lalnjPKpA==
OLE5434,OLE5434,OLE3736,TAX,XBy8HbA0p2kc3lalnjPKpA==
